loopIteration, time (us), axisP[0], axisP[1], axisP[2], axisI[0], axisI[1], axisI[2], axisD[0], axisD[1], axisF[0], axisF[1], axisF[2], rcCommand[0], rcCommand[1], rcCommand[2], rcCommand[3], setpoint[0], setpoint[1], setpoint[2], setpoint[3], vbatLatest (V), amperageLatest (A), rssi, gyroADC[0], gyroADC[1], gyroADC[2], accSmooth[0], accSmooth[1], accSmooth[2], motor[0], motor[1], motor[2], motor[3], energyCumulative (mAh), flightModeFlags (flags), stateFlags (flags), failsafePhase (flags), rxSignalReceived, rxFlightChannelsValid
671, 123525512,   1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0,  -2,  13, 2130, 158, 159, 159, 160, 5784, ANGLE_MODE, 0, IDLE, 1, 1
768, 123526495,   1,  -1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0, -15,   9, 2126, 158, 159, 160, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
769, 123527479,   0,  -1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0, -15,   9, 2126, 158, 158, 158, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
770, 123528463,   1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.5, 0.65, 753,   0,   1,   0,  12,   5, 2133, 158, 159, 160, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
771, 123529451,   1,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 753,   0,   1,   0,  13,  -2, 2127, 158, 159, 160, 160, 5784, ANGLE_MODE, 0, IDLE, 1, 1
772, 123530431,   0,  -1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 753,   0,   1,   0,  30,  -9, 2126, 158, 160, 158, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
773, 123531415,   0,   0,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 753,   0,   0,   0,  13,   1, 2114, 161, 161, 160, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
774, 123532399,   0,   0,   0,   0,   0,   0,  -1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 753,   0,   0,   0,  35,  -3, 2116, 166, 161, 165, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
775, 123533383,   0,   0,   0,   0,   0,   0,  -2,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 753,   0,   0,   1,  27,   8, 2098, 166, 162, 163, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
776, 123534370,   1,   1,  -1,   0,   0,   0,   1,   3,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 753,   0,   0,   0,  30,  10, 2096, 165, 158, 168, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
777, 123535352,   0,   0,  -1,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,   0,   0,   0,  33,  10, 2089, 159, 158, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
778, 123536335,   1,   0,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,   0,   0,   0,  27,  15, 2085, 158, 160, 161, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
779, 123537319,   0,   0,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,   0,   0,   0,  29,  16, 2086, 158, 160, 160, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
780, 123538303,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,  -1,   0,   0,  23,  20, 2087, 158, 159, 163, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
781, 123539287,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,   0,   0,   0,  18,  11, 2088, 159, 158, 164, 162, 5784, ANGLE_MODE, 0, IDLE, 1, 1
782, 123540272,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,  -1,   0,   0,   2,   0, 2083, 160, 158, 164, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
783, 123541254,   1,   0,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.65, 754,  -1,   0,   0,  13, -11, 2087, 160, 158, 165, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
784, 123542238,   0,   0,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,   0,   0,  10, -12, 2073, 160, 158, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
785, 123543222,   0,   0,  -1,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,   0,   0,   9, -13, 2073, 160, 160, 160, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
786, 123544208,   0,   1,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,   0,   0,   9, -13, 2073, 163, 161, 162, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
787, 123545192,   0,   0,  -1,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,   0,   0,   9, -16, 2056, 162, 162, 161, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
788, 123546174,   0,   1,   0,   0,   0,   0,  -1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,  -1,   0,  -5, -13, 2047, 165, 161, 163, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
789, 123547158,   0,   1,   0,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,   0,   0, -11,  -8, 2039, 163, 159, 163, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
790, 123548142,   0,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.1, 0.17, 754,   0,  -1,   0, -16, -20, 2033, 162, 158, 163, 159, 5784, ANGLE_MODE, 0, IDLE, 1, 1
791, 123549128,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,   0,  -1, -14, -23, 2031, 162, 158, 164, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
792, 123550111,   1,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,  -1, -16, -19, 2022, 163, 158, 167, 163, 5784, ANGLE_MODE, 0, IDLE, 1, 1
793, 123551094,   0,   1,   0,   0,   0,   0,   1,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,   0,   0,   0, -11, 2022, 161, 158, 162, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
794, 123552078,   1,   1,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,   0,   6,  -5, 2010, 163, 158, 164, 160, 5784, ANGLE_MODE, 0, IDLE, 1, 1
795, 123553062,   1,   1,   0,   0,   0,   0,   1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,   0,   2,  -5, 2010, 164, 158, 166, 161, 5784, ANGLE_MODE, 0, IDLE, 1, 1
796, 123554046,   0,   2,   0,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,   0,   6,  -3, 2003, 165, 158, 165, 158, 5784, ANGLE_MODE, 0, IDLE, 1, 1
896, 123557982,   0,   2,   0,   0,   0,   0,   0,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,   0, -26, -22, 2012, 165, 159, 166, 158, 5784, 0, 0, IDLE, 1, 1
897, 123558966,   0,   1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,   0, -47,   3, 2004, 159, 159, 160, 158, 5784, 0, 0, IDLE, 1, 1
898, 123559951,   0,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,  -1,   0, -47,   3, 2004, 160, 158, 162, 159, 5784, 0, 0, IDLE, 1, 1
899, 123560934,   0,   1,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.17, 754,   0,   0,   0, -40,  11, 2004, 159, 162, 158, 160, 5784, 0, 0, IDLE, 1, 1
900, 123561918,   1,   2,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 754,   0,  -1,   0, -38,  35, 2011, 161, 158, 164, 159, 5784, 0, 0, IDLE, 1, 1
901, 123562902,   0,   2,   0,   0,   0,   0,   0,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 754,   0,  -1,   0, -31,  27, 2028, 164, 159, 164, 158, 5784, 0, 0, IDLE, 1, 1
902, 123563886,   0,   2,   0,   0,   0,   0,  -1,   2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 754,   0,  -1,   0, -33,  25, 2040, 167, 160, 166, 158, 5784, 0, 0, IDLE, 1, 1
903, 123564871,  -1,   2,   0,   0,   0,   0,  -2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 755,   1,  -1,   0, -48,  18, 2056, 167, 163, 163, 158, 5784, 0, 0, IDLE, 1, 1
904, 123565853,   0,   2,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 755,   0,  -1,   0, -33,  14, 2070, 162, 159, 162, 158, 5784, 0, 0, IDLE, 1, 1
905, 123566837,   0,   1,   0,   0,   0,   0,  -1,  -2,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 755,   0,  -1,   0, -54,  23, 2081, 159, 161, 158, 159, 5784, 0, 0, IDLE, 1, 1
906, 123567821,   0,   1,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 755,   0,  -1,   0, -43,  16, 2094, 159, 158, 162, 160, 5784, 0, 0, IDLE, 1, 1
907, 123568805,   0,   1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 243.4, 0.60, 755,   0,  -1,   0, -48,  34, 2101, 158, 158, 159, 159, 5784, 0, 0, IDLE, 1, 1
908, 123569791,   0,   1,   0,   0,   0,   0,   1,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.60, 755,   0,  -1,   0, -33,  22, 2112, 158, 158, 160, 160, 5784, 0, 0, IDLE, 1, 1
909, 123570773,   0,   1,   0,   0,   0,   0,   0,  -1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.60, 755,   0,  -1,   0, -28,  30, 2115, 159, 158, 158, 158, 5784, 0, 0, IDLE, 1, 1
910, 123571757,   0,   1,   0,   0,   0,   0,   1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.60, 755,   0,  -1,   0, -18,  10, 2122, 161, 158, 164, 160, 5784, 0, 0, IDLE, 1, 1
911, 123572741,   0,   1,   0,   0,   0,   0,   0,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.60, 755,   0,  -1,   0, -25,  18, 2114, 161, 159, 160, 158, 5784, 0, 0, IDLE, 1, 1
912, 123573725,   0,   1,   0,   0,   0,   0,  -1,   0,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.60, 755,   0,  -1,   0, -28,   7, 2114, 162, 160, 161, 158, 5784, 0, 0, IDLE, 1, 1
913, 123574711,  -1,   2,   0,   0,   0,   0,  -2,   1,   0,   0,   0,   1,   1,  -1, 1000,   0,   0,   0,   0, 242.5, 0.60, 755,   0,  -1,   0, -18,  12, 2107, 168, 163, 164, 158, 5784, 0, 0, IDLE, 1, 1
